"","split","set","x","y"
"149",1,"validation",0.452499931820203,1.09171409218303
"150",1,"validation",0.834586919450667,1.79043955921866
"151",1,"validation",0.215582383095752,1.08223283260333
"152",1,"validation",0.385763648131397,1.08858073682586
"153",1,"validation",0.0470567225338891,1.40730623145392
"154",1,"validation",0.973804514633957,1.99434696723614
"155",1,"validation",0.643578981773462,1.55231343071517
"156",1,"validation",0.680504061887041,1.66446791964762
"157",1,"validation",0.570823539842386,1.41430033182021
"158",1,"validation",0.1975791960489,1.11486757796987
"159",1,"validation",0.248139292248525,1.04943886802038
"160",1,"validation",0.0525589080597274,1.39025631052575
"161",1,"validation",0.149074303174857,1.11791340495825
"162",1,"validation",0.224221560906153,0.785211908728195
"163",1,"validation",0.484604578560684,1.44521067674774
"164",1,"validation",0.381735064969398,1.15515036733797
"165",1,"validation",0.36543802279979,1.10313205949109
"166",1,"validation",0.568010373145807,1.31122555476872
"167",1,"validation",0.0990807111863978,1.22997283660445
"168",1,"validation",0.0947559442766942,1.10784984733663
"169",1,"validation",0.0102365076146089,1.77980532736593
"170",1,"validation",0.933703786071856,1.8536150932888
"171",1,"validation",0.629982891078107,1.36907167108284
"172",1,"validation",0.540403677097056,1.32400546942386
"173",1,"validation",0.0122502364241518,1.76839227658329
"174",1,"validation",0.540432093886193,1.43819969993053
"175",1,"validation",0.542002928359434,1.39557993281315
"176",1,"validation",0.920011889846064,2.02702636253565
"177",1,"validation",0.962944590637926,1.97117410139293
"178",1,"validation",0.82318988467101,2.02159431326777
"179",1,"validation",0.627377322623506,1.4698125100213
"180",1,"validation",0.469428855809383,1.37243674936103
"181",1,"validation",0.945273122270592,1.98568209576429
"182",1,"validation",0.400496591797564,1.14019125592189
"183",1,"validation",0.778066792315803,1.7232824881462
"184",1,"validation",0.144356659092009,0.941981162037573
"185",1,"validation",0.935474724234082,2.07117074421575
"186",1,"validation",0.554989143523853,1.51526952378059
"187",1,"validation",0.205024543246254,0.781735234614686
"188",1,"validation",0.539884244459681,1.38212196562912
"189",1,"validation",0.323882818266284,0.993417007581576
"190",1,"validation",0.125012923697941,0.820215958437737
"191",1,"validation",0.41775335050188,1.15533426300549
"192",1,"validation",0.14512545653386,1.17314553176634
"193",1,"validation",0.864003479282837,1.7650323148431
"194",1,"validation",0.749887505641673,1.81886242883208
"195",1,"validation",0.141996322073974,0.837427419751647
"196",1,"validation",0.786268288830761,1.8829683194714
"197",1,"validation",0.137583440113813,0.977347083124198
"198",1,"validation",0.0815305801713839,1.23676598481894
"199",1,"validation",0.0625981886452064,1.30185670389221
"200",1,"validation",0.745755842525978,1.78724731265172
"201",2,"train",0.340092939157039,1.02770765857624
"202",2,"train",0.554989143523853,1.51526952378059
"203",2,"train",0.786268288830761,1.8829683194714
"204",2,"train",0.904991073424462,1.81630300058173
"205",2,"train",0.771342101455666,1.93728325600979
"206",2,"train",0.36543802279979,1.10313205949109
"207",2,"train",0.722460719433147,1.78209802249418
"208",2,"train",0.16632615609793,0.946660636431693
"209",2,"train",0.615660857013427,1.53564940765948
"210",2,"train",0.947201550232712,1.88948507331288
"211",2,"train",0.194241135192569,0.980223192793264
"212",2,"train",0.195990353580564,0.898941984518808
"213",2,"train",0.745755842525978,1.78724731265172
"214",2,"train",0.147323066047393,0.890651033979093
"215",2,"train",0.607439343906008,1.61930954777784
"216",2,"train",0.736192679961678,1.62401493741639
"217",2,"train",0.616011759249959,1.51989018844575
"218",2,"train",0.945273122270592,1.98568209576429
"219",2,"train",0.796453007862438,1.99057582349699
"220",2,"train",0.907535393720027,1.92046043604344
"221",2,"train",0.660422367497813,1.64665146748455
"222",2,"train",0.761948824876454,1.81906623721422
"223",2,"train",0.480247110745404,1.13147859060404
"224",2,"train",0.536555692055263,1.36411682207389
"225",2,"train",0.742456726422533,1.70164998736025
"226",2,"train",0.519912696534302,1.40559181507506
"227",2,"train",0.542002928359434,1.39557993281315
"228",2,"train",0.851977923177183,1.89225527622746
"229",2,"train",0.829876900385134,1.94015631103885
"230",2,"train",0.540432093886193,1.43819969993053
"231",2,"train",0.85119282138301,1.9773709221343
"232",2,"train",0.0102365076146089,1.77980532736593
"233",2,"train",0.585787962484173,1.4960917206967
"234",2,"train",0.205024543246254,0.781735234614686
"235",2,"train",0.795259297110606,1.76896036411359
"236",2,"train",0.681806939237285,1.79740136936226
"237",2,"train",0.400496591797564,1.14019125592189
"238",2,"train",0.680504061887041,1.66446791964762
"239",2,"train",0.0139088554074988,1.90943965471511
"240",2,"train",0.935325524681248,1.9352784208737
"241",2,"train",0.433219520950224,1.13875644460663
"242",2,"train",0.385763648131397,1.08858073682586
"243",2,"train",0.125012923697941,0.820215958437737
"244",2,"train",0.12258142300183,1.09469861555671
"245",2,"train",0.736753357995767,1.87157158695677
"246",2,"train",0.0122502364241518,1.76839227658329
"247",2,"train",0.396301432433538,1.05286518380523
"248",2,"train",0.339741263585165,1.07171243846305
"249",2,"train",0.29487225464778,1.01169831643561
"250",2,"train",0.381735064969398,1.15515036733797
"251",2,"train",0.920011889846064,2.02702636253565
"252",2,"train",0.179551687086932,0.908054773947272
"253",2,"train",0.906680749601219,1.76437668197096
"254",2,"train",0.812944589855615,1.82474571953503
"255",2,"train",0.943031135064084,1.84970904236712
"256",2,"train",0.732432795679197,1.81328150170184
"257",2,"train",0.683362536353525,1.63214515318683
"258",2,"train",0.68831803211011,1.79176802101902
"259",2,"train",0.13779839068884,1.27929721309405
"260",2,"train",0.323805485423654,0.95548173978781
"261",2,"train",0.643578981773462,1.55231343071517
"262",2,"train",0.126312488038093,1.35687084185764
"263",2,"train",0.971256944255438,2.06642955923892
"264",2,"train",0.926388301125262,1.88322631220253
"265",2,"train",0.395055578364991,1.31813869890428
"266",2,"train",0.837644217396155,1.92157817202658
"267",2,"train",0.149074303174857,1.11791340495825
"268",2,"train",0.300687602953985,1.05962693039837
"269",2,"train",0.746534899857361,1.9602764128658
"270",2,"train",0.330845092956442,1.0253976581487
"271",2,"train",0.832143149806652,2.0821822622522
"272",2,"train",0.144356659092009,0.941981162037573
"273",2,"train",0.781021403544582,1.71107128740658
"274",2,"train",0.14512545653386,1.17314553176634
"275",2,"train",0.248139292248525,1.04943886802038
"276",2,"train",0.564729418782517,1.4518936281667
"277",2,"train",0.262874536097515,0.914002539887667
"278",2,"train",0.0625981886452064,1.30185670389221
"279",2,"train",0.0387949607218616,1.51996735374681
"280",2,"train",0.740219661593437,1.82538691822816
"281",2,"train",0.202729382377584,0.899468708634461
"282",2,"train",0.40102331476286,1.10466768918059
"283",2,"train",0.735913446664345,1.65621665701076
"284",2,"train",0.918724993683863,2.22064092560069
"285",2,"train",0.754007337072399,1.80129369506104
"286",2,"train",0.463164358485956,1.23199481243178
"287",2,"train",0.268477084184997,0.913609892306619
"288",2,"train",0.224221560906153,0.785211908728195
"289",2,"train",0.137583440113813,0.977347083124198
"290",2,"train",0.15758133192081,0.921676498955267
"291",2,"train",0.596381200116593,1.3780634638478
"292",2,"train",0.394227199987508,1.11083438444761
"293",2,"train",0.61284807802178,1.41518114820441
"294",2,"train",0.121185159243178,1.18721651722111
"295",2,"train",0.205436238860711,1.05313996288037
"296",2,"train",0.962944590637926,1.97117410139293
"297",2,"train",0.0485471262130886,1.39427210537565
"298",2,"train",0.215582383095752,1.08223283260333
"299",2,"train",0.469428855809383,1.37243674936103
"300",2,"train",0.629982891078107,1.36907167108284
"301",2,"train",0.915657983061392,2.09287741520086
"302",2,"train",0.933703786071856,1.8536150932888
"303",2,"train",0.605748573073652,1.55951762833581
"304",2,"train",0.584022690069396,1.4382755198001
"305",2,"train",0.766862681077328,1.83459117355736
"306",2,"train",0.519268805312458,1.47440719098867
"307",2,"train",0.41775335050188,1.15533426300549
"308",2,"train",0.519263631226495,1.39394858076026
"309",2,"train",0.0525589080597274,1.39025631052575
"310",2,"train",0.593781520535704,1.39028034526573
"311",2,"train",0.70801413619658,1.7263877163393
"312",2,"train",0.416528774565086,1.11345732703
"313",2,"train",0.696272772185039,1.70225945369384
"314",2,"train",0.224401637860574,1.07681509781582
"315",2,"train",0.645328063704073,1.53232856610647
"316",2,"train",0.826432612296194,1.93765817871769
"317",2,"train",0.864003479282837,1.7650323148431
"318",2,"train",0.18776018188335,1.08615544622002
"319",2,"train",0.29327813943848,0.882720823246184
"320",2,"train",0.485507027711719,1.32120210647088
"321",2,"train",0.570823539842386,1.41430033182021
"322",2,"train",0.437433736403473,1.14472969911985
"323",2,"train",0.452499931820203,1.09171409218303
"324",2,"train",0.4414138691267,1.10468720728279
"325",2,"train",0.978444164101966,1.94689653548784
"326",2,"train",0.0894618219160475,1.31326300831436
"327",2,"train",0.0115548486751504,1.7955781346996
"328",2,"train",0.141996322073974,0.837427419751647
"329",2,"train",0.419909184924327,1.17028844884614
"330",2,"train",0.734002322512679,1.59592824211771
"331",2,"train",0.540403677097056,1.32400546942386
"332",2,"train",0.739222431494854,1.72478446791425
"333",2,"train",0.0916131825186312,1.20417260364213
"334",2,"train",0.830652709247079,1.76723906942214
"335",2,"train",0.1975791960489,1.11486757796987
"336",2,"train",0.834586919450667,1.79043955921866
"337",2,"train",0.353280765726231,0.89394610879479
"338",2,"train",0.143319931265432,1.03368322893179
"339",2,"train",0.888877356448211,1.9053597943246
"340",2,"train",0.670752249525394,1.66771537877978
"341",2,"validation",0.937704659164883,2.08944613585322
"342",2,"validation",0.523904989638831,1.36558409267708
"343",2,"validation",0.721921129135881,1.74915692667818
"344",2,"validation",0.467669894318096,1.07707499167557
"345",2,"validation",0.940614377527963,1.94808743040467
"346",2,"validation",0.989002811631653,2.0119891557756
"347",2,"validation",0.519069666506257,1.30241075114105
"348",2,"validation",0.0172608054126613,1.71283738227701
"349",2,"validation",0.0470567225338891,1.40730623145392
"350",2,"validation",0.973804514633957,1.99434696723614
"351",2,"validation",0.958000830677338,2.10443316763862
"352",2,"validation",0.622649825257249,1.44909987203099
"353",2,"validation",0.404500557309948,1.24463343690708
"354",2,"validation",0.786845847934019,1.81181063369395
"355",2,"validation",0.751307432309259,1.6624691573268
"356",2,"validation",0.678851201774087,1.64465634250043
"357",2,"validation",0.982989025937859,1.89167416997637
"358",2,"validation",0.278573748557828,0.873311746622048
"359",2,"validation",0.484604578560684,1.44521067674774
"360",2,"validation",0.722162279298063,1.72367967978131
"361",2,"validation",0.0178058913466521,1.57330326839799
"362",2,"validation",0.649175559619907,1.6358717644279
"363",2,"validation",0.778065129010938,1.79874151802284
"364",2,"validation",0.568010373145807,1.31122555476872
"365",2,"validation",0.241366364625283,1.0289635877783
"366",2,"validation",0.0990807111863978,1.22997283660445
"367",2,"validation",0.0947559442766942,1.10784984733663
"368",2,"validation",0.312166185772512,0.840623445364764
"369",2,"validation",0.216484257373959,0.987032866527868
"370",2,"validation",0.622967647642363,1.56824623123521
"371",2,"validation",0.224986121254042,0.992950965842227
"372",2,"validation",0.962981933630072,1.87953582453745
"373",2,"validation",0.838433543837164,2.10821226643172
"374",2,"validation",0.458204256831668,1.2166023258616
"375",2,"validation",0.0113670351402834,1.78554251685196
"376",2,"validation",0.362109294291586,1.20912730887262
"377",2,"validation",0.363154779362958,1.10151535234363
"378",2,"validation",0.577741139952559,1.41245399720013
"379",2,"validation",0.241188290275168,0.893021970135468
"380",2,"validation",0.727252623992972,1.87233258314242
"381",2,"validation",0.904598179885652,1.93821222040587
"382",2,"validation",0.635192225920036,1.45919246519214
"383",2,"validation",0.938011991158128,1.93850487708312
"384",2,"validation",0.82318988467101,2.02159431326777
"385",2,"validation",0.627377322623506,1.4698125100213
"386",2,"validation",0.156962140637916,0.946946455555693
"387",2,"validation",0.781574479842093,1.95659825154365
"388",2,"validation",0.819058139957488,2.08667154603469
"389",2,"validation",0.178460856443271,1.09100702142581
"390",2,"validation",0.72218480536947,1.62917971969152
"391",2,"validation",0.778066792315803,1.7232824881462
"392",2,"validation",0.935474724234082,2.07117074421575
"393",2,"validation",0.539884244459681,1.38212196562912
"394",2,"validation",0.457367629467044,1.30473887930987
"395",2,"validation",0.323882818266284,0.993417007581576
"396",2,"validation",0.918875853084028,2.05718076981191
"397",2,"validation",0.266667970225681,1.02964519888551
"398",2,"validation",0.744843787420541,1.78043011326826
"399",2,"validation",0.749887505641673,1.81886242883208
"400",2,"validation",0.0815305801713839,1.23676598481894
"401",3,"train",0.736192679961678,1.62401493741639
"402",3,"train",0.749887505641673,1.81886242883208
"403",3,"train",0.539884244459681,1.38212196562912
"404",3,"train",0.734002322512679,1.59592824211771
"405",3,"train",0.0115548486751504,1.7955781346996
"406",3,"train",0.736753357995767,1.87157158695677
"407",3,"train",0.771342101455666,1.93728325600979
"408",3,"train",0.0916131825186312,1.20417260364213
"409",3,"train",0.0894618219160475,1.31326300831436
"410",3,"train",0.751307432309259,1.6624691573268
"411",3,"train",0.41775335050188,1.15533426300549
"412",3,"train",0.323805485423654,0.95548173978781
"413",3,"train",0.278573748557828,0.873311746622048
"414",3,"train",0.205024543246254,0.781735234614686
"415",3,"train",0.0139088554074988,1.90943965471511
"416",3,"train",0.907535393720027,1.92046043604344
"417",3,"train",0.0172608054126613,1.71283738227701
"418",3,"train",0.568010373145807,1.31122555476872
"419",3,"train",0.607439343906008,1.61930954777784
"420",3,"train",0.452499931820203,1.09171409218303
"421",3,"train",0.584022690069396,1.4382755198001
"422",3,"train",0.973804514633957,1.99434696723614
"423",3,"train",0.796453007862438,1.99057582349699
"424",3,"train",0.721921129135881,1.74915692667818
"425",3,"train",0.61284807802178,1.41518114820441
"426",3,"train",0.82318988467101,2.02159431326777
"427",3,"train",0.0990807111863978,1.22997283660445
"428",3,"train",0.904598179885652,1.93821222040587
"429",3,"train",0.400496591797564,1.14019125592189
"430",3,"train",0.943031135064084,1.84970904236712
"431",3,"train",0.851977923177183,1.89225527622746
"432",3,"train",0.681806939237285,1.79740136936226
"433",3,"train",0.519263631226495,1.39394858076026
"434",3,"train",0.888877356448211,1.9053597943246
"435",3,"train",0.945273122270592,1.98568209576429
"436",3,"train",0.670752249525394,1.66771537877978
"437",3,"train",0.437433736403473,1.14472969911985
"438",3,"train",0.178460856443271,1.09100702142581
"439",3,"train",0.1975791960489,1.11486757796987
"440",3,"train",0.15758133192081,0.921676498955267
"441",3,"train",0.732432795679197,1.81328150170184
"442",3,"train",0.394227199987508,1.11083438444761
"443",3,"train",0.829876900385134,1.94015631103885
"444",3,"train",0.16632615609793,0.946660636431693
"445",3,"train",0.982989025937859,1.89167416997637
"446",3,"train",0.629982891078107,1.36907167108284
"447",3,"train",0.746534899857361,1.9602764128658
"448",3,"train",0.4414138691267,1.10468720728279
"449",3,"train",0.202729382377584,0.899468708634461
"450",3,"train",0.262874536097515,0.914002539887667
"451",3,"train",0.678851201774087,1.64465634250043
"452",3,"train",0.121185159243178,1.18721651722111
"453",3,"train",0.484604578560684,1.44521067674774
"454",3,"train",0.18776018188335,1.08615544622002
"455",3,"train",0.248139292248525,1.04943886802038
"456",3,"train",0.143319931265432,1.03368322893179
"457",3,"train",0.312166185772512,0.840623445364764
"458",3,"train",0.947201550232712,1.88948507331288
"459",3,"train",0.266667970225681,1.02964519888551
"460",3,"train",0.179551687086932,0.908054773947272
"461",3,"train",0.36543802279979,1.10313205949109
"462",3,"train",0.649175559619907,1.6358717644279
"463",3,"train",0.463164358485956,1.23199481243178
"464",3,"train",0.300687602953985,1.05962693039837
"465",3,"train",0.0525589080597274,1.39025631052575
"466",3,"train",0.962981933630072,1.87953582453745
"467",3,"train",0.362109294291586,1.20912730887262
"468",3,"train",0.864003479282837,1.7650323148431
"469",3,"train",0.745755842525978,1.78724731265172
"470",3,"train",0.85119282138301,1.9773709221343
"471",3,"train",0.416528774565086,1.11345732703
"472",3,"train",0.645328063704073,1.53232856610647
"473",3,"train",0.540432093886193,1.43819969993053
"474",3,"train",0.978444164101966,1.94689653548784
"475",3,"train",0.0470567225338891,1.40730623145392
"476",3,"train",0.419909184924327,1.17028844884614
"477",3,"train",0.485507027711719,1.32120210647088
"478",3,"train",0.144356659092009,0.941981162037573
"479",3,"train",0.195990353580564,0.898941984518808
"480",3,"train",0.795259297110606,1.76896036411359
"481",3,"train",0.696272772185039,1.70225945369384
"482",3,"train",0.744843787420541,1.78043011326826
"483",3,"train",0.819058139957488,2.08667154603469
"484",3,"train",0.0625981886452064,1.30185670389221
"485",3,"train",0.935325524681248,1.9352784208737
"486",3,"train",0.577741139952559,1.41245399720013
"487",3,"train",0.622649825257249,1.44909987203099
"488",3,"train",0.70801413619658,1.7263877163393
"489",3,"train",0.381735064969398,1.15515036733797
"490",3,"train",0.194241135192569,0.980223192793264
"491",3,"train",0.519912696534302,1.40559181507506
"492",3,"train",0.0113670351402834,1.78554251685196
"493",3,"train",0.683362536353525,1.63214515318683
"494",3,"train",0.585787962484173,1.4960917206967
"495",3,"train",0.937704659164883,2.08944613585322
"496",3,"train",0.323882818266284,0.993417007581576
"497",3,"train",0.241366364625283,1.0289635877783
"498",3,"train",0.433219520950224,1.13875644460663
"499",3,"train",0.615660857013427,1.53564940765948
"500",3,"train",0.363154779362958,1.10151535234363
"501",3,"train",0.68831803211011,1.79176802101902
"502",3,"train",0.971256944255438,2.06642955923892
"503",3,"train",0.125012923697941,0.820215958437737
"504",3,"train",0.40102331476286,1.10466768918059
"505",3,"train",0.156962140637916,0.946946455555693
"506",3,"train",0.786268288830761,1.8829683194714
"507",3,"train",0.147323066047393,0.890651033979093
"508",3,"train",0.29327813943848,0.882720823246184
"509",3,"train",0.838433543837164,2.10821226643172
"510",3,"train",0.940614377527963,1.94808743040467
"511",3,"train",0.605748573073652,1.55951762833581
"512",3,"train",0.396301432433538,1.05286518380523
"513",3,"train",0.149074303174857,1.11791340495825
"514",3,"train",0.395055578364991,1.31813869890428
"515",3,"train",0.660422367497813,1.64665146748455
"516",3,"train",0.215582383095752,1.08223283260333
"517",3,"train",0.643578981773462,1.55231343071517
"518",3,"train",0.837644217396155,1.92157817202658
"519",3,"train",0.224221560906153,0.785211908728195
"520",3,"train",0.926388301125262,1.88322631220253
"521",3,"train",0.564729418782517,1.4518936281667
"522",3,"train",0.0122502364241518,1.76839227658329
"523",3,"train",0.920011889846064,2.02702636253565
"524",3,"train",0.205436238860711,1.05313996288037
"525",3,"train",0.536555692055263,1.36411682207389
"526",3,"train",0.616011759249959,1.51989018844575
"527",3,"train",0.404500557309948,1.24463343690708
"528",3,"train",0.540403677097056,1.32400546942386
"529",3,"train",0.935474724234082,2.07117074421575
"530",3,"train",0.989002811631653,2.0119891557756
"531",3,"train",0.330845092956442,1.0253976581487
"532",3,"train",0.962944590637926,1.97117410139293
"533",3,"train",0.519268805312458,1.47440719098867
"534",3,"train",0.480247110745404,1.13147859060404
"535",3,"train",0.458204256831668,1.2166023258616
"536",3,"train",0.754007337072399,1.80129369506104
"537",3,"train",0.722460719433147,1.78209802249418
"538",3,"train",0.735913446664345,1.65621665701076
"539",3,"train",0.786845847934019,1.81181063369395
"540",3,"train",0.542002928359434,1.39557993281315
"541",3,"validation",0.915657983061392,2.09287741520086
"542",3,"validation",0.832143149806652,2.0821822622522
"543",3,"validation",0.523904989638831,1.36558409267708
"544",3,"validation",0.739222431494854,1.72478446791425
"545",3,"validation",0.467669894318096,1.07707499167557
"546",3,"validation",0.126312488038093,1.35687084185764
"547",3,"validation",0.904991073424462,1.81630300058173
"548",3,"validation",0.519069666506257,1.30241075114105
"549",3,"validation",0.906680749601219,1.76437668197096
"550",3,"validation",0.740219661593437,1.82538691822816
"551",3,"validation",0.812944589855615,1.82474571953503
"552",3,"validation",0.834586919450667,1.79043955921866
"553",3,"validation",0.385763648131397,1.08858073682586
"554",3,"validation",0.958000830677338,2.10443316763862
"555",3,"validation",0.340092939157039,1.02770765857624
"556",3,"validation",0.353280765726231,0.89394610879479
"557",3,"validation",0.0485471262130886,1.39427210537565
"558",3,"validation",0.680504061887041,1.66446791964762
"559",3,"validation",0.268477084184997,0.913609892306619
"560",3,"validation",0.761948824876454,1.81906623721422
"561",3,"validation",0.570823539842386,1.41430033182021
"562",3,"validation",0.722162279298063,1.72367967978131
"563",3,"validation",0.0178058913466521,1.57330326839799
"564",3,"validation",0.778065129010938,1.79874151802284
"565",3,"validation",0.0947559442766942,1.10784984733663
"566",3,"validation",0.0102365076146089,1.77980532736593
"567",3,"validation",0.216484257373959,0.987032866527868
"568",3,"validation",0.933703786071856,1.8536150932888
"569",3,"validation",0.339741263585165,1.07171243846305
"570",3,"validation",0.622967647642363,1.56824623123521
"571",3,"validation",0.224986121254042,0.992950965842227
"572",3,"validation",0.224401637860574,1.07681509781582
"573",3,"validation",0.742456726422533,1.70164998736025
"574",3,"validation",0.830652709247079,1.76723906942214
